dt,price,pricelog
2013-04-28 00:00:00.000,135.3,4.907494535176743
2013-04-29 00:00:00.000,141.96,4.955545327778296
2013-04-30 00:00:00.000,135.3,4.907494535176743
2013-05-01 00:00:00.000,117.0,4.762173934797756
2013-05-02 00:00:00.000,103.43,4.638895055389712
2013-05-03 00:00:00.000,91.01,4.510969390589264
2013-05-04 00:00:00.000,111.25,4.711779921046349
2013-05-05 00:00:00.000,116.79,4.760377450290474
2013-05-06 00:00:00.000,118.33,4.773477331396467
2013-05-07 00:00:00.000,106.4,4.667205576907544
2013-05-08 00:00:00.000,112.64,4.724196892409732
2013-05-09 00:00:00.000,113.0,4.727387818712341
2013-05-10 00:00:00.000,118.78,4.777273042587714
2013-05-11 00:00:00.000,113.01,4.72747631037206
2013-05-12 00:00:00.000,114.713,4.742433356858527
